0.9716 0.1230
0.9773 0.0991
0.9823 0.0775
0.9867 0.0584
0.9905 0.0419
0.9936 0.0281
0.9961 0.0170
0.9980 0.0087
0.9993 0.0031
0.9999 0.0003
0.9999 0.0003
0.9993 0.0031
0.9980 0.0087
0.9961 0.0170
0.9936 0.0281
0.9905 0.0419
0.9867 0.0584
0.9823 0.0775
0.9773 0.0991
0.9716 0.1230
0.9654 0.1491
0.9585 0.1770
0.9511 0.2065
0.9430 0.2369
0.9343 0.2679
0.9251 0.2989
0.9152 0.3290
0.9048 0.3576
0.8938 0.3839
0.8823 0.4071
0.8702 0.4265
0.8575 0.4413
0.8443 0.4511
0.8306 0.4554
0.8163 0.4542
0.8016 0.4476
0.7863 0.4360
0.7705 0.4202
0.7543 0.4012
0.7375 0.3802
0.7203 0.3586
0.7026 0.3376
0.6845 0.3186
0.6660 0.3026
0.6471 0.2902
0.6277 0.2817
0.6079 0.2770
0.5878 0.2753
0.5673 0.2759
0.5464 0.2775
0.5252 0.2792
0.5036 0.2800
0.4818 0.2796
0.4596 0.2780
0.4371 0.2762
0.4144 0.2753
0.3914 0.2771
0.3681 0.2832
0.3446 0.2951
0.3209 0.3135
0.2970 0.3380
0.2730 0.3670
0.2487 0.3976
0.2243 0.4258
0.1997 0.4468
0.1750 0.4556
0.1502 0.4477
0.1253 0.4199
0.1004 0.3706
0.0753 0.3001
0.0502 0.2115
0.0251 0.1093
0.0000 0.0000
-0.0251 -0.1093
-0.0502 -0.2115
-0.0753 -0.3001
-0.1004 -0.3706
-0.1253 -0.4199
-0.1502 -0.4477
-0.1750 -0.4556
-0.1997 -0.4468
-0.2243 -0.4258
-0.2487 -0.3976
-0.2730 -0.3670
-0.2970 -0.3380
-0.3209 -0.3135
-0.3446 -0.2951
-0.3681 -0.2832
-0.3914 -0.2771
-0.4144 -0.2753
-0.4371 -0.2762
-0.4596 -0.2780
-0.4818 -0.2796
-0.5036 -0.2800
-0.5252 -0.2792
-0.5464 -0.2775
-0.5673 -0.2759
-0.5878 -0.2753
-0.6079 -0.2770
-0.6277 -0.2817
-0.6471 -0.2902
-0.6660 -0.3026
-0.6845 -0.3186
-0.7026 -0.3376
-0.7203 -0.3586
-0.7375 -0.3802
-0.7543 -0.4012
-0.7705 -0.4202
-0.7863 -0.4360
-0.8016 -0.4476
-0.8163 -0.4542
-0.8306 -0.4554
-0.8443 -0.4511
-0.8575 -0.4413
-0.8702 -0.4265
-0.8823 -0.4071
-0.8938 -0.3839
-0.9048 -0.3576
-0.9152 -0.3290
-0.9251 -0.2989
-0.9343 -0.2679
-0.9430 -0.2369
-0.9511 -0.2065
-0.9585 -0.1770
-0.9654 -0.1491
-0.9716 -0.1230
-0.9773 -0.0991
-0.9823 -0.0775
-0.9867 -0.0584
-0.9905 -0.0419
-0.9936 -0.0281
-0.9961 -0.0170
-0.9980 -0.0087
-0.9993 -0.0031
-0.9999 -0.0003
-0.9999 -0.0003
-0.9993 -0.0031
-0.9980 -0.0087
-0.9961 -0.0170
-0.9936 -0.0281
-0.9905 -0.0419
-0.9867 -0.0584
-0.9823 -0.0775
-0.9773 -0.0991
-0.9716 -0.1230
-0.9654 -0.1491
-0.9585 -0.1770
-0.9511 -0.2065
-0.9430 -0.2369
-0.9343 -0.2679
-0.9251 -0.2989
-0.9152 -0.3290
-0.9048 -0.3576
-0.8938 -0.3839
-0.8823 -0.4071
-0.8702 -0.4265
-0.8575 -0.4413
-0.8443 -0.4511
-0.8306 -0.4554
-0.8163 -0.4542
-0.8016 -0.4476
-0.7863 -0.4360
-0.7705 -0.4202
-0.7543 -0.4012
-0.7375 -0.3802
-0.7203 -0.3586
-0.7026 -0.3376
-0.6845 -0.3186
-0.6660 -0.3026
-0.6471 -0.2902
-0.6277 -0.2817
-0.6079 -0.2770
-0.5878 -0.2753
-0.5673 -0.2759
-0.5464 -0.2775
-0.5252 -0.2792
-0.5036 -0.2800
-0.4818 -0.2796
-0.4596 -0.2780
-0.4371 -0.2762
-0.4144 -0.2753
-0.3914 -0.2771
-0.3681 -0.2832
-0.3446 -0.2951
-0.3209 -0.3135
-0.2970 -0.3380
-0.2730 -0.3670
-0.2487 -0.3976
-0.2243 -0.4258
-0.1997 -0.4468
-0.1750 -0.4556
-0.1502 -0.4477
-0.1253 -0.4199
-0.1004 -0.3706
-0.0753 -0.3001
-0.0502 -0.2115
-0.0251 -0.1093
-0.0000 -0.0000
0.0251 0.1093
0.0502 0.2115
0.0753 0.3001
0.1004 0.3706
0.1253 0.4199
0.1502 0.4477
0.1750 0.4556
0.1997 0.4468
0.2243 0.4258
0.2487 0.3976
0.2730 0.3670
0.2970 0.3380
0.3209 0.3135
0.3446 0.2951
0.3681 0.2832
0.3914 0.2771
0.4144 0.2753
0.4371 0.2762
0.4596 0.2780
0.4818 0.2796
0.5036 0.2800
0.5252 0.2792
0.5464 0.2775
0.5673 0.2759
0.5878 0.2753
0.6079 0.2770
0.6277 0.2817
0.6471 0.2902
0.6660 0.3026
0.6845 0.3186
0.7026 0.3376
0.7203 0.3586
0.7375 0.3802
0.7543 0.4012
0.7705 0.4202
0.7863 0.4360
0.8016 0.4476
0.8163 0.4542
0.8306 0.4554
0.8443 0.4511
0.8575 0.4413
0.8702 0.4265
0.8823 0.4071
0.8938 0.3839
0.9048 0.3576
0.9152 0.3290
0.9251 0.2989
0.9343 0.2679
0.9430 0.2369
0.9511 0.2065
0.9585 0.1770
0.9654 0.1491
0.9716 0.1230
0.9773 0.0991
0.9823 0.0775
0.9867 0.0584
0.9905 0.0419
0.9936 0.0281
0.9961 0.0170
0.9980 0.0087
0.9993 0.0031
0.9999 0.0003
0.9999 0.0003
0.9993 0.0031
0.9980 0.0087
0.9961 0.0170
0.9936 0.0281
0.9905 0.0419
0.9867 0.0584
0.9823 0.0775
0.9773 0.0991
0.9716 0.1230
0.9654 0.1491
0.9585 0.1770
0.9511 0.2065
0.9430 0.2369
0.9343 0.2679
0.9251 0.2989
0.9152 0.3290
0.9048 0.3576
0.8938 0.3839
0.8823 0.4071
0.8702 0.4265
0.8575 0.4413
0.8443 0.4511
0.8306 0.4554
0.8163 0.4542
0.8016 0.4476
0.7863 0.4360
0.7705 0.4202
0.7543 0.4012
0.7375 0.3802
0.7203 0.3586
0.7026 0.3376
0.6845 0.3186
0.6660 0.3026
0.6471 0.2902
0.6277 0.2817
0.6079 0.2770
0.5878 0.2753
0.5673 0.2759
0.5464 0.2775
0.5252 0.2792
0.5036 0.2800
0.4818 0.2796
0.4596 0.2780
0.4371 0.2762
0.4144 0.2753
0.3914 0.2771
0.3681 0.2832
0.3446 0.2951
0.3209 0.3135
0.2970 0.3380
0.2730 0.3670
0.2487 0.3976
0.2243 0.4258
0.1997 0.4468
0.1750 0.4556
0.1502 0.4477
0.1253 0.4199
0.1004 0.3706
0.0753 0.3001
0.0502 0.2115
0.0251 0.1093
-0.0000 -0.0000
-0.0251 -0.1093
-0.0502 -0.2115
-0.0753 -0.3001
-0.1004 -0.3706
-0.1253 -0.4199
-0.1502 -0.4477
-0.1750 -0.4556
-0.1997 -0.4468
-0.2243 -0.4258
-0.2487 -0.3976
-0.2730 -0.3670
-0.2970 -0.3380
-0.3209 -0.3135
-0.3446 -0.2951
-0.3681 -0.2832
-0.3914 -0.2771
-0.4144 -0.2753
-0.4371 -0.2762
-0.4596 -0.2780
-0.4818 -0.2796
-0.5036 -0.2800
-0.5252 -0.2792
-0.5464 -0.2775
-0.5673 -0.2759
-0.5878 -0.2753
-0.6079 -0.2770
-0.6277 -0.2817
-0.6471 -0.2902
-0.6660 -0.3026
-0.6845 -0.3186
-0.7026 -0.3376
-0.7203 -0.3586
-0.7375 -0.3802
-0.7543 -0.4012
-0.7705 -0.4202
-0.7863 -0.4360
-0.8016 -0.4476
-0.8163 -0.4542
-0.8306 -0.4554
-0.8443 -0.4511
-0.8575 -0.4413
-0.8702 -0.4265
-0.8823 -0.4071
-0.8938 -0.3839
-0.9048 -0.3576
-0.9152 -0.3290
-0.9251 -0.2989
-0.9343 -0.2679
-0.9430 -0.2369
-0.9511 -0.2065
-0.9585 -0.1770
-0.9654 -0.1491
-0.9716 -0.1230
-0.9773 -0.0991
-0.9823 -0.0775
-0.9867 -0.0584
-0.9905 -0.0419
-0.9936 -0.0281
-0.9961 -0.0170
-0.9980 -0.0087
-0.9993 -0.0031
-0.9999 -0.0003
-0.9999 -0.0003
-0.9993 -0.0031
-0.9980 -0.0087
-0.9961 -0.0170
-0.9936 -0.0281
-0.9905 -0.0419
-0.9867 -0.0584
-0.9823 -0.0775
-0.9773 -0.0991
-0.9716 -0.1230
-0.9654 -0.1491
-0.9585 -0.1770
-0.9511 -0.2065
-0.9430 -0.2369
-0.9343 -0.2679
-0.9251 -0.2989
-0.9152 -0.3290
-0.9048 -0.3576
-0.8938 -0.3839
-0.8823 -0.4071
-0.8702 -0.4265
-0.8575 -0.4413
-0.8443 -0.4511
-0.8306 -0.4554
-0.8163 -0.4542
-0.8016 -0.4476
-0.7863 -0.4360
-0.7705 -0.4202
-0.7543 -0.4012
-0.7375 -0.3802
-0.7203 -0.3586
-0.7026 -0.3376
-0.6845 -0.3186
-0.6660 -0.3026
-0.6471 -0.2902
-0.6277 -0.2817
-0.6079 -0.2770
-0.5878 -0.2753
-0.5673 -0.2759
-0.5464 -0.2775
-0.5252 -0.2792
-0.5036 -0.2800
-0.4818 -0.2796
-0.4596 -0.2780
-0.4371 -0.2762
-0.4144 -0.2753
-0.3914 -0.2771
-0.3681 -0.2832
-0.3446 -0.2951
-0.3209 -0.3135
-0.2970 -0.3380
-0.2730 -0.3670
-0.2487 -0.3976
-0.2243 -0.4258
-0.1997 -0.4468
-0.1750 -0.4556
-0.1502 -0.4477
-0.1253 -0.4199
-0.1004 -0.3706
-0.0753 -0.3001
-0.0502 -0.2115
-0.0251 -0.1093
-0.0000 -0.0000
0.0251 0.1093
0.0502 0.2115
0.0753 0.3001
0.1004 0.3706
0.1253 0.4199
0.1502 0.4477
0.1750 0.4556
0.1997 0.4468
0.2243 0.4258
0.2487 0.3976
0.2730 0.3670
0.2970 0.3380
0.3209 0.3135
0.3446 0.2951
0.3681 0.2832
0.3914 0.2771
0.4144 0.2753
0.4371 0.2762
0.4596 0.2780
0.4818 0.2796
0.5036 0.2800
0.5252 0.2792
0.5464 0.2775
0.5673 0.2759
0.5878 0.2753
0.6079 0.2770
0.6277 0.2817
0.6471 0.2902
0.6660 0.3026
0.6845 0.3186
0.7026 0.3376
0.7203 0.3586
0.7375 0.3802
0.7543 0.4012
0.7705 0.4202
0.7863 0.4360
0.8016 0.4476
0.8163 0.4542
0.8306 0.4554
0.8443 0.4511
0.8575 0.4413
0.8702 0.4265
0.8823 0.4071
0.8938 0.3839
0.9048 0.3576
0.9152 0.3290
0.9251 0.2989
0.9343 0.2679
0.9430 0.2369
0.9511 0.2065
0.9585 0.1770
0.9654 0.1491
0.9716 0.1230
0.9773 0.0991
0.9823 0.0775
0.9867 0.0584
0.9905 0.0419
0.9936 0.0281
0.9961 0.0170
0.9980 0.0087
0.9993 0.0031
0.9999 0.0003
0.9999 0.0003
0.9993 0.0031
0.9980 0.0087
0.9961 0.0170
0.9936 0.0281
0.9905 0.0419
0.9867 0.0584
0.9823 0.0775
0.9773 0.0991
0.9716 0.1230
0.9654 0.1491
0.9585 0.1770
0.9511 0.2065
0.9430 0.2369
0.9343 0.2679
0.9251 0.2989
0.9152 0.3290
0.9048 0.3576
0.8938 0.3839
0.8823 0.4071
0.8702 0.4265
0.8575 0.4413
0.8443 0.4511
0.8306 0.4554
0.8163 0.4542
0.8016 0.4476
0.7863 0.4360
0.7705 0.4202
0.7543 0.4012
0.7375 0.3802
0.7203 0.3586
0.7026 0.3376
0.6845 0.3186
0.6660 0.3026
0.6471 0.2902
0.6277 0.2817
0.6079 0.2770
0.5878 0.2753
0.5673 0.2759
0.5464 0.2775
0.5252 0.2792
0.5036 0.2800
0.4818 0.2796
0.4596 0.2780
0.4371 0.2762
0.4144 0.2753
0.3914 0.2771
0.3681 0.2832
0.3446 0.2951
0.3209 0.3135
0.2970 0.3380
0.2730 0.3670
0.2487 0.3976
0.2243 0.4258
0.1997 0.4468
0.1750 0.4556
0.1502 0.4477
0.1253 0.4199
0.1004 0.3706
0.0753 0.3001
0.0502 0.2115
0.0251 0.1093
0.0000 0.0000
-0.0251 -0.1093
-0.0502 -0.2115
-0.0753 -0.3001
-0.1004 -0.3706
-0.1253 -0.4199
-0.1502 -0.4477
-0.1750 -0.4556
-0.1997 -0.4468
-0.2243 -0.4258
-0.2487 -0.3976
-0.2730 -0.3670
-0.2970 -0.3380
-0.3209 -0.3135
-0.3446 -0.2951
-0.3681 -0.2832
-0.3914 -0.2771
-0.4144 -0.2753
-0.4371 -0.2762
-0.4596 -0.2780
-0.4818 -0.2796
-0.5036 -0.2800
-0.5252 -0.2792
-0.5464 -0.2775
-0.5673 -0.2759
-0.5878 -0.2753
-0.6079 -0.2770
-0.6277 -0.2817
-0.6471 -0.2902
-0.6660 -0.3026
-0.6845 -0.3186
-0.7026 -0.3376
-0.7203 -0.3586
-0.7375 -0.3802
-0.7543 -0.4012
-0.7705 -0.4202
-0.7863 -0.4360
-0.8016 -0.4476
-0.8163 -0.4542
-0.8306 -0.4554
-0.8443 -0.4511
-0.8575 -0.4413
-0.8702 -0.4265
-0.8823 -0.4071
-0.8938 -0.3839
-0.9048 -0.3576
-0.9152 -0.3290
-0.9251 -0.2989
-0.9343 -0.2679
-0.9430 -0.2369
-0.9511 -0.2065
-0.9585 -0.1770
-0.9654 -0.1491
-0.9716 -0.1230
-0.9773 -0.0991
-0.9823 -0.0775
-0.9867 -0.0584
-0.9905 -0.0419
-0.9936 -0.0281
-0.9961 -0.0170
-0.9980 -0.0087
-0.9993 -0.0031
-0.9999 -0.0003
-0.9999 -0.0003
-0.9993 -0.0031
-0.9980 -0.0087
-0.9961 -0.0170
-0.9936 -0.0281
-0.9905 -0.0419
-0.9867 -0.0584
-0.9823 -0.0775
-0.9773 -0.0991
-0.9716 -0.1230
-0.9654 -0.1491
-0.9585 -0.1770
-0.9511 -0.2065
-0.9430 -0.2369
-0.9343 -0.2679
-0.9251 -0.2989
-0.9152 -0.3290
-0.9048 -0.3576
-0.8938 -0.3839
-0.8823 -0.4071
-0.8702 -0.4265
-0.8575 -0.4413
-0.8443 -0.4511
-0.8306 -0.4554
-0.8163 -0.4542
-0.8016 -0.4476
-0.7863 -0.4360
-0.7705 -0.4202
-0.7543 -0.4012
-0.7375 -0.3802
-0.7203 -0.3586
-0.7026 -0.3376
-0.6845 -0.3186
-0.6660 -0.3026
-0.6471 -0.2902
-0.6277 -0.2817
-0.6079 -0.2770
-0.5878 -0.2753
-0.5673 -0.2759
-0.5464 -0.2775
-0.5252 -0.2792
-0.5036 -0.2800
-0.4818 -0.2796
-0.4596 -0.2780
-0.4371 -0.2762
-0.4144 -0.2753
-0.3914 -0.2771
-0.3681 -0.2832
-0.3446 -0.2951
-0.3209 -0.3135
-0.2970 -0.3380
-0.2730 -0.3670
-0.2487 -0.3976
-0.2243 -0.4258
-0.1997 -0.4468
-0.1750 -0.4556
-0.1502 -0.4477
-0.1253 -0.4199
-0.1004 -0.3706
-0.0753 -0.3001
-0.0502 -0.2115
-0.0251 -0.1093
-0.0000 -0.0000
